_id,source,checksum,version,export_date,len,analyze_date,value,value_log1p,value_span,currency,org-1-name,org-1-alias,org-2-name,org-2-alias,subject,subject confidence,user_correction_date,valid,url,unseen,score,hash,dups,subject_weight,sample_weight
636d031e73925c8dae26f90e,db,4abd6c70b4e58225b824357d6bf780a1,3.0.0,2022-12-11 06:49:06.593636,4690.0,2022-11-10 16:59:05.268000,18926081547.84,23.66380678384912,216.0,RUB,газпром нефть,владелец / принципал,газпромнефть-снабжение,агент,AgencyContract,1.0,2022-12-08 18:34:00.288000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/636d031e73925c8dae26f90e,False,2.47178898719215,-7.844325257871786e+18,1.0,1.8941798597215092,10.67832946877065
5ec2b8da665f7603e03b127e,db,71d364cbfd07a7a940a8d7de159e1229,1.6.5,2022-12-10 06:19:07.511844,4760.0,2020-05-18 18:26:50.950000,1000000000.0,20.72326583794641,394.0,RUB,газпромнефть марин бункер,принципал,газпромбанк,гарант,BankGuarantees,1.0,2021-10-29 16:28:20.936000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/5ec2b8da665f7603e03b127e,False,2.7879692308503468,-6.823925282451465e+18,1.0,2.823535192526009,9.454349827473514
5fe34f63b770574a005553db,db,b42ed28b9a72f51612db24cbd7b7a4f0,2.3.13,2022-12-11 06:49:06.298346,2380.0,2020-12-23 17:14:31.820000,60000000.0,17.909855136853047,166.0,RUB,газпромнефть-снабжение,залогодатель,эта,залогодержатель,PledgeEncumbrance,1.0,2022-12-08 18:35:54.854000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/5fe34f63b770574a005553db,False,2.977107895574835,-2.5173239668707364e+18,1.0,2.744669084732878,8.234431373171763
63c92b5cfb21317f1d5e0f7c,db,57cce4467ee80797fbe4b8e5d69c8742,23.01.04,2023-01-25 19:04:50.027851,2230.0,2023-01-19 14:37:22.285000,60000000.0,17.909855136853047,166.0,RUB,газпромнефть-снабжение,залогодатель,эта,залогодержатель,PledgeEncumbrance,1.0,2023-01-23 07:29:42.790000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/63c92b5cfb21317f1d5e0f7c,False,2.977107895574835,-4.904577022291539e+18,2.0,3.113166495447408,8.190656667024934
635fa420bf4cb23cbb39282d,db,af0f27d99859108243db6d7fa3e3ae9c,3.0.0,2022-12-10 06:23:49.201020,2720.0,2022-10-31 13:32:47.248000,4300000.0,15.274125813221906,451.0,RUB,газпромнефть-онпз,жертвователь,клинический кардиологический диспансер,жертвополучатель,Charity,1.0,2022-11-07 07:39:40.017000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/635fa420bf4cb23cbb39282d,False,3.0384660377039348,-8.744454894134127e+18,1.0,1.3317119315361543,7.064153344147555
5fb399dd39d5e82e9081847d,db,5538125725572fda3b474800b12766f5,2.0.5,2022-12-10 06:19:10.167702,3290.0,2020-11-17 10:06:27.310000,185922.52,12.133090685340813,472.0,RUB,газпромнефть-заполярье,субарендатор,газпром добыча оренбург,субарендодатель,Renting,1.0,2021-10-27 08:59:36.834000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/5fb399dd39d5e82e9081847d,False,3.0440721629362244,-7.221017613429342e+18,1.0,1.0834730511586752,5.766256268620687
5fbf75af5d05d73d0295fa99,db,9f0be084f7a24f3b408dd5baf95195c3,2.0.5,2022-12-10 06:14:33.515285,3260.0,2020-11-26 13:00:29.583000,869637.0,13.675832312086468,549.0,RUB,газпромнефть-заполярье,субарендатор,газпром добыча оренбург,субарендодатель,Deal,1.0,2020-11-26 12:59:58.596000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/5fbf75af5d05d73d0295fa99,False,3.253517979944951,9.12199179930636e+18,1.0,0.6919905368217579,6.432189880047567
63908ca3a1bded13e629f2de,db,03455452b993eb289683fa17c0b997fd,22.12.6,2022-12-11 06:49:25.162857,2860.0,2022-12-07 15:53:24.923000,10000000000.0,23.02585093004045,1166.0,RUB,газпром нефть,поручитель,сбербанк лизинг,кредитор,BankGuarantees,1.0,2022-12-07 13:55:36.967000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/63908ca3a1bded13e629f2de,False,3.2671588084202843,-1.1562753562348073e+18,1.0,2.1370457022612093,10.455665305979274
635fa420bf4cb23cbb39282f,db,cae67be3fb8b4cf81a623922a8837c36,3.0.0,2022-12-10 06:23:49.210273,2720.0,2022-10-31 13:32:47.471000,1146560.0,13.952277585272501,454.0,RUB,газпромнефть-онпз,жертвователь,клиническая медико-санитарная часть № 7,жертвополучатель,Charity,1.0,2022-11-07 07:42:51.725000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/635fa420bf4cb23cbb39282f,False,3.3263323679913244,5.973739796988184e+18,1.0,2.041603165534036,6.479140793071707
6340086b9d08c565cfa12337,db,09574ba376188031d5b1efb10c7064b9,3.0.0,2022-12-10 06:23:47.124927,11370.0,2022-10-07 14:12:28.673000,3000000000.0,21.82187812594785,2286.0,RUB,газпром нефть,гарант,сбербанк россии,принципал,BankGuarantees,1.0,2022-10-07 11:29:34.916000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6340086b9d08c565cfa12337,False,3.614550271828192,4.926293150681467e+18,1.0,2.237084394896001,9.884292983974133
63451b4a172785f510f15e09,db,faad3e395417afcf73a48617f43a93e0,3.0.0,2022-12-10 06:23:47.398293,6730.0,2022-10-11 10:30:34.403000,50000000000.0,24.63528884239456,402.0,RUB,газпром нефть,клиент,райффайзенбанк,банк,SecuritiesTransactions,1.0,2022-10-11 07:32:24.040000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/63451b4a172785f510f15e09,False,3.9051459015499614,3.49871362962847e+18,1.0,4.6140283058178575,11.146175007024539
6319b7dc4375f5ba5880628b,db,e88212da6eb7e31a30a6fea422bc58dc,3.0.0,2022-12-10 06:23:43.415599,6730.0,2022-09-08 12:47:29.073000,50000000000.0,24.63528884239456,401.0,RUB,газпромнефть-инвест,клиент,райффайзенбанк,банк,SecuritiesTransactions,1.0,2022-09-08 10:25:55.527000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6319b7dc4375f5ba5880628b,False,3.9051459015499614,-8.569797417508369e+18,1.0,4.30703893312387,11.128425996976617
62dfbce15d5a202ba67b842d,db,61cfee32867b371843d1e95a194ea2a6,3.0.0,2022-12-10 06:20:46.728552,5550.0,2022-07-26 13:08:03.309000,100000000000.0,25.328436022944498,1505.0,RUB,газпром нефть,эмитент,ромашка,организатор,Loans,1.0,2022-07-26 11:36:31.628000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/62dfbce15d5a202ba67b842d,False,4.0957130211877,-7.71330548500118e+18,1.0,1.9193784691271032,11.472748662971313
5fe34f64b770574a005553f2,db,79309d55935a90a2e5a66e50da1fc5dc,2.3.13,2022-12-10 06:19:17.693537,7630.0,2020-12-23 17:19:38.827000,73984664.0,18.119368399963665,2361.0,RUB,газпромнефть-снабжение,принципал,дельта,агентство,AgencyContract,1.0,2021-10-28 14:24:05.358000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/5fe34f64b770574a005553f2,False,4.1925981112712005,-6.748139639405193e+18,1.0,1.82382511946677,8.320020775237966
60002ae0b08473039387bcf4,db,5b4cb8bd63a9fdc04e41a8bed71992ee,2.3.14,2022-12-10 06:19:19.678607,7480.0,2021-01-14 14:29:47.056000,73000664.0,18.10597910866021,2360.0,RUB,газпромнефть-снабжение,принципал,дельта,агентство,AgencyContract,1.0,2021-10-28 13:37:28.190000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/60002ae0b08473039387bcf4,False,4.195698518992496,2.446914069534622e+17,1.0,1.7936144419367073,8.312647500618585
6256814ca45b04eaf98b414d,db,b9b4cb02e6e5b7f3f4a3e636ee2c0aed,3.0.0,2022-12-11 06:49:06.566462,15700.0,2022-04-13 10:59:35.570000,53000000.0,17.78580249038432,2357.0,RUB,строй дом,генеральный подрядчик,газпром-нефть,заказчик,GeneralContract,1.0,2022-12-08 19:37:26.105000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6256814ca45b04eaf98b414d,False,4.506247342743353,7.510671171327164e+18,1.0,1.6064580106762425,8.202520050311222
5fc7a034c54bc33809e261a8,db,a8480e06e4cb16d8a2069b11b64b68f6,2.0.5,2022-12-11 06:49:06.143722,4810.0,2020-12-02 14:26:35.267000,5551.0,8.62191350218664,507.0,RUB,газпромнефть-оренбург,сторона 2,ноябрьскнефтегазсвязь,сторона 1,DealIntellectualProperty,1.0,2022-12-08 18:41:48.976000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/5fc7a034c54bc33809e261a8,False,5.219836296653208,-5.791335397653372e+18,2.0,1.9521134118464272,4.185534490733092
5fca2aae9083b679224c7614,db,d72b4a8533d4f1badede50d142e6a207,2.0.5,2022-12-10 06:19:14.970989,4610.0,2020-12-10 09:16:59.672000,5551.0,8.62191350218664,310.0,RUB,газпромнефть-оренбург,сторона 2,ноябрьскнефтегазсвязь,сторона 1,DealIntellectualProperty,1.0,2021-10-20 10:31:33.400000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/5fca2aae9083b679224c7614,False,5.219836296653208,1.6108739210175222e+18,1.0,1.6402301023727768,4.22357878230663
635fa41fbf4cb23cbb39282c,db,f0a310314445370ce8de8b129199a2ff,3.0.0,2022-12-10 06:23:49.191880,3510.0,2022-10-31 13:32:46.938000,10216329.0,16.13949797844375,450.0,RUB,газпромнефть-онпз,плательщик,р-фарм,поставщик,Deal,1.0,2022-10-31 10:54:57.453000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/635fa41fbf4cb23cbb39282c,False,5.3424437625137156,6.537162683977884e+18,1.0,0.4696390901078785,7.472252300135413
639083607fc8981f6e29f2dc,db,778e9604f0dfb6ed01dc05cce32ab2c2,22.12.6,2022-12-11 06:49:25.130807,4890.0,2022-12-07 15:15:11.644000,7000000000.0,22.669175986144577,399.0,,сбербанк россии,банк,газпром нефть,поручитель,Loans,1.0,2022-12-08 10:52:35.057000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/639083607fc8981f6e29f2dc,False,5.8019844439970765,4.884889694014184e+18,1.0,0.9003925846842109,10.256750827080662
5fca2ab09083b679224c7638,db,3ef75e9ad5d843b708ad810c412b5579,2.0.5,2022-12-10 06:19:14.931885,6600.0,2020-12-09 15:04:07.254000,631893317.04,20.26423113729309,892.0,RUB,газпромнефть-оренбург,заказии,газпромнефть научно-технический центр,исполнитель,Service,1.0,2021-10-27 17:27:57.750000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/5fca2ab09083b679224c7638,False,6.015696724040903,-4.921450409550056e+18,1.0,0.6174987460826417,9.26269038286603
5ec2b8da665f7603e03b127d,db,6d075df102717d0a1291facdb16ae21e,2.0.2,2022-12-10 06:19:07.872309,12170.0,2020-09-10 11:10:43.308000,13944000000.0,23.358315145235853,332.0,RUB,сбербанк россии,кредитор,газпромнефть шиппинг,заемщик,Loans,1.0,2021-10-27 17:38:26.977000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/5ec2b8da665f7603e03b127d,False,6.171051983957354,4.543360102692864e+18,1.0,0.9539117196623804,10.618841206882989
5f9294dcdfd773336e13fda7,db,de07c52731121c2e5768a4e17306a12d,2.0.5,2022-12-10 06:19:09.161408,3380.0,2020-10-23 09:09:01.114000,24238800.0,17.00346525424565,2037.0,RUB,газпромнефть-терминал,общество,радуга,хрантранснефть,Service,1.0,2021-10-21 12:38:03.313000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/5f9294dcdfd773336e13fda7,False,6.5608967368679165,-8.47758509325787e+17,1.0,0.7921022510642383,7.819202619818197
633d4fa09d08c565cfa12315,db,163b22eb16fc5bb3bfb471850e971f41,3.0.0,2022-12-10 06:23:46.722254,6920.0,2022-10-05 12:34:42.517000,1000000000.0,20.72326583794641,1922.0,RUB,газпромнефть-снабжение,заемщик,,кредитор» или «,Loans,1.0,2022-10-05 11:02:03.865000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/633d4fa09d08c565cfa12315,False,6.576526329965379,-1.4250854673865713e+18,1.0,0.7986026955277973,9.468788190691471
63be916f6ba909ce9c6bfe5b,db,0276719d2bb348078276d8d0f66666a0,23.01.04,2023-01-25 19:04:12.487837,6740.0,2023-01-11 13:40:57.999000,300000000.0,19.519293035953808,5459.0,,газпром нефть,клиент,райффайзенбанк,банк,BankGuarantees,1.0,2023-01-11 10:50:15.853000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/63be916f6ba909ce9c6bfe5b,False,6.616375123520392,6.159101813760868e+18,1.0,3.0492033106307,8.92646085116016
63908ca4a1bded13e629f2e9,db,daa1fec657ec24b7314d0ef2d3a9f411,22.12.6,2022-12-11 06:49:25.344687,3130.0,2022-12-07 15:55:16.158000,15500000000.0,23.464105860936126,278.0,RUB,газпром нефть,поручитель,московский кредитный банк,банк,Loans,1.0,2022-12-07 13:41:32.860000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/63908ca4a1bded13e629f2e9,False,6.64117585159613,3.7653880565134126e+18,1.0,1.7777347484950041,10.626252518296225
5fca2aad9083b679224c7609,db,2f52c6b1adf2792a1798cad68856832b,2.0.5,2022-12-10 06:15:32.055198,2670.0,2020-12-10 08:38:21.303000,438406.0,12.990902981641755,864.0,RUB,газпромнефть-оренбург,субарендодатель,южуралнефтегаз,субарендатор,Renting,1.0,2020-12-10 08:38:05.675000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/5fca2aad9083b679224c7609,False,6.812428279184787,-3.6260147192186e+18,1.0,0.8765153047526447,6.120870770485075
638085b96a07f3e980b2c87f,db,cfb0ff026dcea91d861492f63e791c5b,3.0.0,2022-12-11 06:49:13.758342,4930.0,2022-11-25 12:35:08.617000,17599646.0,16.683389402989054,2745.0,RUB,газпром нефть,энергоснабжающая организация,ромашка,абонент,Service,1.0,2022-11-29 08:48:23.494000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/638085b96a07f3e980b2c87f,False,6.897976905629108,4.0528970805762985e+18,3.0,1.4357836160535202,7.69944598501871
5fe34f63b770574a005553c9,db,acda94fac9594455c03f6019e41704f6,2.3.13,2022-12-11 06:49:06.229310,3690.0,2020-12-23 17:14:30.038000,5551.0,8.62191350218664,305.0,RUB,газпромнефть-снабжение,сторона 2,омикрон,сторона 1,Deal,1.0,2022-12-08 18:51:48.838000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/5fe34f63b770574a005553c9,False,7.252229931362352,1.2516288582973092e+18,1.0,0.8020870965352982,4.187287739734804
6319b8dd4375f5ba5880628f,db,91aad4578fc279e46d6237aa1592c668,3.0.0,2022-12-10 06:23:43.425947,2210.0,2022-09-08 12:48:42.529000,50000000000.0,24.63528884239456,883.0,RUB,газпромнефть-инвест,покупатель,ромашка,продавец,AssetTransactions,1.0,2022-09-08 09:52:25.992000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6319b8dd4375f5ba5880628f,False,7.619907031812969,7.49803915859615e+17,1.0,4.77518280739497,11.093373035837688
633eb6119d08c565cfa12322,db,52221696d2afa25995672e9cac9fd646,3.0.0,2022-12-10 06:23:46.848190,2210.0,2022-10-06 14:05:31.040000,50000000000.0,24.63528884239456,884.0,RUB,газпром нефть,покупатель,ромашка,продавец,SecuritiesTransactions,1.0,2022-10-06 11:10:29.916000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/633eb6119d08c565cfa12322,False,7.619907031812969,6.559429625602585e+18,1.0,3.885069746968804,11.172525488782751
5fbbe46da2b4551c06107c68,db,aa30ec2cdaf8d4c6b48384c86f1b21c9,2.0.5,2022-12-10 06:14:15.249467,3910.0,2020-11-24 07:25:48.560000,818721.97,13.615501051646175,426.0,RUB,арктика медиа,потребитель,энерго-газ-ноябрьск,теплоснабжающая организация,Deal,1.0,2020-11-24 07:25:33.712000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/5fbbe46da2b4551c06107c68,False,7.886498835307237,4.587024344310032e+18,4.0,1.1795794705392484,6.389820556901285
63908ca4a1bded13e629f2f3,db,ff26d8509e87cb0a2e4c03807855b6cb,22.12.6,2022-12-11 06:49:25.208048,7230.0,2022-12-07 15:54:01.057000,30000000000.0,24.124463218641896,1784.0,RUB,газпром нефть,заемщик,газпромбанк,кредитор,Loans,1.0,2022-12-07 14:06:21.123000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/63908ca4a1bded13e629f2f3,False,8.138668978591484,9.516919888043516e+17,2.0,1.5050000659945213,10.88358323635686
6380858b6a07f3e980b2c4d2,db,3bc2d9e7f13bf311aef2a3bd379ff587,3.0.0,2022-12-11 06:49:10.761570,3040.0,2022-11-25 12:32:42.570000,10131923.0,16.1312017890886,1068.0,RUB,автоматика-сервис,генподрядчик,ромашка,субподрядчик,GeneralContract,1.0,2022-11-29 08:57:39.572000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6380858b6a07f3e980b2c4d2,False,8.674245362628241,-3.576161577779607e+18,2.0,1.3988817718312228,7.447874476841135
63440c84172785f510f15dfb,db,faad3e395417afcf73a48617f43a93e0,3.0.0,2022-12-10 06:23:47.363427,6730.0,2022-10-11 10:14:29.507000,50000000000.0,24.63528884239456,402.0,,газпром нефть,клиент,райффайзенбанк,банк,Loans,1.0,2022-10-11 07:21:05.727000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/63440c84172785f510f15dfb,False,8.942919276969896,2.021102290903584e+18,2.0,1.7384704447054475,11.108251789746024
638085976a07f3e980b2c576,db,083de0e08dcbf04f8e0565b583f50c86,3.0.0,2022-12-11 06:49:12.581353,2220.0,2022-11-25 12:33:13.639000,4009542.0,15.204187827700956,317.0,RUB,автоматика-сервис,генподрядчик,ромашка,субподрядчик,GeneralContract,1.0,2022-11-28 14:54:50.222000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/638085976a07f3e980b2c576,False,9.203122448782622,-2.030231697354598e+18,2.0,1.8641417674758607,7.087996904712706
639083607fc8981f6e29f2e3,db,6a87cd84af3ae0dce2acc4177a9de9e3,22.12.6,2022-12-11 06:49:25.135033,1360.0,2022-12-07 15:15:14.760000,6224100000.0,22.551694690692145,555.0,RUB,газпромнефть-ннг,продавец,газпром нефть,покупатель,AssetTransactions,1.0,2022-12-08 10:55:57.273000+00:00,True,http://gpn-audit.nemosoft.ru/#/audit/edit/639083607fc8981f6e29f2e3,False,9.358887722491387,-7.683048989242384e+18,1.0,4.004321562544948,10.22904703067474
