_id,source,checksum,version,export_date,len,analyze_date,value,value_log1p,value_span,currency,org-1-name,org-1-alias,org-2-name,org-2-alias,subject,subject confidence,user_correction_date,valid,url,unseen,score,hash,dups,subject_weight,sample_weight
634022659d08c565cfa1233f,db,50bb404584fcd58fdb01e279d3a55431,3.0.0,2022-12-10 06:23:47.129310,410.0,2022-10-07 15:59:20.166000,2500000000.0,21.639556569220566,139.0,RUB,газпром нефть,«займодавец»,октябрята,«заемщик»,Loans,1.0,2022-10-07 13:04:39.172000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/634022659d08c565cfa1233f,False,0.7024437461638473,-5.665298004290641e+18,1.0,1.7288071772281488,9.802969997030443
634698fc172785f510f15e27,db,bc7d70a32aed6af4ef6c7752a1b7674d,3.0.0,2022-12-10 06:23:47.757297,6740.0,2022-10-12 13:38:26.988000,2000000000.0,21.41641301800636,909.0,RUB,газпром нефть,«кредитор»,светлый путь,«заемщик»,Loans,1.0,2022-10-12 11:29:26.664000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/634698fc172785f510f15e27,False,1.1249472678945724,8.935028894966014e+18,2.0,0.99821747482695,9.738380250773613
633c28629d08c565cfa1230a,db,e88212da6eb7e31a30a6fea422bc58dc,3.0.0,2022-12-10 06:23:46.645733,6730.0,2022-10-04 15:34:59.714000,50000000000.0,24.63528884239456,401.0,RUB,«газпромнефть-инвест»,«клиент»,«райффайзенбанк»,«банк»,Loans,1.0,2022-10-04 12:59:11.662000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/633c28629d08c565cfa1230a,False,1.2340485454872616,-7.307491816127482e+18,2.0,1.5898552978644809,11.150366224366753
633fd0a69d08c565cfa1232a,db,61cfee32867b371843d1e95a194ea2a6,3.0.0,2022-12-10 06:23:46.959211,5550.0,2022-10-07 10:10:07.028000,100000000000.0,25.328436022944498,1505.0,RUB,газпром нефть,эмитент,ромашка,организатор,SecuritiesTransactions,1.0,2022-10-07 07:30:01.711000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/633fd0a69d08c565cfa1232a,False,1.7884939384173086,7.58961380153843e+18,2.0,3.6936911669434083,11.40409175716674
634515c4172785f510f15e05,db,1e0b396c361ad164ee654ffb57a3b508,3.0.0,2022-12-10 06:23:47.331748,2230.0,2022-10-11 10:07:14.195000,6000000000.0,22.515025306341133,166.0,RUB,газпромнефть-снабжение,залогодатель,эта,залогодержатель,PledgeEncumbrance,1.0,2022-10-11 07:11:10.335000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/634515c4172785f510f15e05,False,2.368177268781918,-1.7861932030294497e+18,2.0,3.0518975779319497,10.187877508485382
63908ca4a1bded13e629f2eb,db,3bc04887446d02692e886db2545bba61,22.12.7,2022-12-11 06:49:27.812132,13410.0,2022-12-08 13:59:29.898000,20000000000.0,23.718998110550398,2572.0,RUB,газпром нефть,принципал,банк втб,гарант,BankGuarantees,1.0,2022-12-08 11:04:21.263000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/63908ca4a1bded13e629f2eb,False,2.435846035723894,6.724680829339111e+18,1.0,2.853662325308065,10.754683284971524
636d031e73925c8dae26f90e,db,4abd6c70b4e58225b824357d6bf780a1,3.0.0,2022-12-11 06:49:06.593636,4690.0,2022-11-10 16:59:05.268000,18926081547.84,23.66380678384912,216.0,RUB,газпром нефть,владелец / принципал,газпромнефть-снабжение,агент,AgencyContract,1.0,2022-12-08 18:34:00.288000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/636d031e73925c8dae26f90e,False,2.47178898719215,-7.844325257871786e+18,1.0,1.8941798597215092,10.67832946877065
636dfd1473925c8dae26f910,db,04a3e9defa47d894d07550ae99cf95d1,3.0.0,2022-12-11 06:49:06.677571,10750.0,2022-11-11 10:48:00.969000,18926081547.84,23.66380678384912,5834.0,RUB,газпром нефть,владелец / принципал,газпромнефть-снабжение,агент,AgencyContract,1.0,2022-12-08 18:38:45.926000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/636dfd1473925c8dae26f910,False,2.47178898719215,2.856132531261848e+18,1.0,1.7482480550747437,10.756546449168113
635fa420bf4cb23cbb39282d,db,af0f27d99859108243db6d7fa3e3ae9c,3.0.0,2022-12-10 06:23:49.201020,2720.0,2022-10-31 13:32:47.248000,4300000.0,15.274125813221906,451.0,RUB,газпромнефть-онпз,жертвователь,клинический кардиологический диспансер,жертвополучатель,Charity,1.0,2022-11-07 07:39:40.017000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/635fa420bf4cb23cbb39282d,False,3.0384660377039348,-8.744454894134127e+18,1.0,1.3317119315361543,7.064153344147555
635fa420bf4cb23cbb39282f,db,cae67be3fb8b4cf81a623922a8837c36,3.0.0,2022-12-10 06:23:49.210273,2720.0,2022-10-31 13:32:47.471000,1146560.0,13.952277585272501,454.0,RUB,газпромнефть-онпз,жертвователь,клиническая медико-санитарная часть № 7,жертвополучатель,Charity,1.0,2022-11-07 07:42:51.725000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/635fa420bf4cb23cbb39282f,False,3.3263323679913244,5.973739796988184e+18,1.0,2.041603165534036,6.479140793071707
6340086b9d08c565cfa12337,db,09574ba376188031d5b1efb10c7064b9,3.0.0,2022-12-10 06:23:47.124927,11370.0,2022-10-07 14:12:28.673000,3000000000.0,21.82187812594785,2286.0,RUB,газпром нефть,гарант,сбербанк россии,принципал,BankGuarantees,1.0,2022-10-07 11:29:34.916000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6340086b9d08c565cfa12337,False,3.614550271828192,4.926293150681467e+18,1.0,2.237084394896001,9.884292983974133
639083617fc8981f6e29f2e9,db,daa1fec657ec24b7314d0ef2d3a9f411,22.12.7,2022-12-11 06:49:26.278048,3130.0,2022-12-08 01:47:27.623000,15500000000.0,23.464105860936126,278.0,RUB,газпром нефть,поручитель,московский кредитный банк,банк,BankGuarantees,1.0,2022-12-07 17:51:10.314000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/639083617fc8981f6e29f2e9,False,3.893070020110743,5.769121881577554e+18,1.0,2.8363582161265,10.658601473752123
6319b7dc4375f5ba5880628b,db,e88212da6eb7e31a30a6fea422bc58dc,3.0.0,2022-12-10 06:23:43.415599,6730.0,2022-09-08 12:47:29.073000,50000000000.0,24.63528884239456,401.0,RUB,газпромнефть-инвест,клиент,райффайзенбанк,банк,SecuritiesTransactions,1.0,2022-09-08 10:25:55.527000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6319b7dc4375f5ba5880628b,False,3.9051459015499614,-8.569797417508369e+18,1.0,4.30703893312387,11.128425996976617
63451b4a172785f510f15e09,db,faad3e395417afcf73a48617f43a93e0,3.0.0,2022-12-10 06:23:47.398293,6730.0,2022-10-11 10:30:34.403000,50000000000.0,24.63528884239456,402.0,RUB,газпром нефть,клиент,райффайзенбанк,банк,SecuritiesTransactions,1.0,2022-10-11 07:32:24.040000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/63451b4a172785f510f15e09,False,3.9051459015499614,3.49871362962847e+18,1.0,4.6140283058178575,11.146175007024539
62dfbce15d5a202ba67b842d,db,61cfee32867b371843d1e95a194ea2a6,3.0.0,2022-12-10 06:20:46.728552,5550.0,2022-07-26 13:08:03.309000,100000000000.0,25.328436022944498,1505.0,RUB,газпром нефть,эмитент,ромашка,организатор,Loans,1.0,2022-07-26 11:36:31.628000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/62dfbce15d5a202ba67b842d,False,4.0957130211877,-7.71330548500118e+18,1.0,1.9193784691271032,11.472748662971313
6256814ca45b04eaf98b414d,db,b9b4cb02e6e5b7f3f4a3e636ee2c0aed,3.0.0,2022-12-11 06:49:06.566462,15700.0,2022-04-13 10:59:35.570000,53000000.0,17.78580249038432,2357.0,RUB,строй дом,генеральный подрядчик,газпром-нефть,заказчик,GeneralContract,1.0,2022-12-08 19:37:26.105000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6256814ca45b04eaf98b414d,False,4.506247342743353,7.510671171327164e+18,1.0,1.6064580106762425,8.202520050311222
638085746a07f3e980b2c25b,db,cd9155db2d14d7c0e941c8b68fd1636c,22.12.7,2022-12-11 06:49:28.138817,13040.0,2022-12-08 15:57:16.750000,138386489665.77,25.653316257350365,6997.0,RUB,газпром нефть,общество,газпромнефть-мнпз,завод,Service,1.0,2022-12-08 13:01:07.471000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/638085746a07f3e980b2c25b,False,4.841306810656529,3.4338985000248484e+18,1.0,0.8545146044117852,11.585089018976875
635fa41fbf4cb23cbb39282c,db,f0a310314445370ce8de8b129199a2ff,3.0.0,2022-12-10 06:23:49.191880,3510.0,2022-10-31 13:32:46.938000,10216329.0,16.13949797844375,450.0,RUB,газпромнефть-онпз,плательщик,р-фарм,поставщик,Deal,1.0,2022-10-31 10:54:57.453000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/635fa41fbf4cb23cbb39282c,False,5.3424437625137156,6.537162683977884e+18,1.0,0.4696390901078785,7.472252300135413
6391b4671864c6df4d29f32c,db,03455452b993eb289683fa17c0b997fd,22.12.7,2022-12-11 06:49:27.438811,2860.0,2022-12-08 12:55:16.815000,10000000000.0,23.02585093004045,1166.0,RUB,газпром нефть,поручитель,сбербанк лизинг,кредитор,Loans,1.0,2022-12-08 13:14:49.306000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6391b4671864c6df4d29f32c,False,5.573435892425373,1.7810937510836918e+18,3.0,1.530808451493633,10.398828352630957
633d4fa09d08c565cfa12315,db,163b22eb16fc5bb3bfb471850e971f41,3.0.0,2022-12-10 06:23:46.722254,6920.0,2022-10-05 12:34:42.517000,1000000000.0,20.72326583794641,1922.0,RUB,газпромнефть-снабжение,заемщик,,кредитор» или «,Loans,1.0,2022-10-05 11:02:03.865000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/633d4fa09d08c565cfa12315,False,6.576526329965379,-1.4250854673865713e+18,1.0,0.7986026955277973,9.468788190691471
638085b96a07f3e980b2c87f,db,cfb0ff026dcea91d861492f63e791c5b,3.0.0,2022-12-11 06:49:13.758342,4930.0,2022-11-25 12:35:08.617000,17599646.0,16.683389402989054,2745.0,RUB,газпром нефть,энергоснабжающая организация,ромашка,абонент,Service,1.0,2022-11-29 08:48:23.494000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/638085b96a07f3e980b2c87f,False,6.897976905629108,4.0528970805762985e+18,3.0,1.4357836160535202,7.69944598501871
633eb6119d08c565cfa12322,db,52221696d2afa25995672e9cac9fd646,3.0.0,2022-12-10 06:23:46.848190,2210.0,2022-10-06 14:05:31.040000,50000000000.0,24.63528884239456,884.0,RUB,газпром нефть,покупатель,ромашка,продавец,SecuritiesTransactions,1.0,2022-10-06 11:10:29.916000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/633eb6119d08c565cfa12322,False,7.619907031812969,6.559429625602585e+18,1.0,3.885069746968804,11.172525488782751
6319b8dd4375f5ba5880628f,db,91aad4578fc279e46d6237aa1592c668,3.0.0,2022-12-10 06:23:43.425947,2210.0,2022-09-08 12:48:42.529000,50000000000.0,24.63528884239456,883.0,RUB,газпромнефть-инвест,покупатель,ромашка,продавец,AssetTransactions,1.0,2022-09-08 09:52:25.992000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6319b8dd4375f5ba5880628f,False,7.619907031812969,7.49803915859615e+17,1.0,4.77518280739497,11.093373035837688
6380858b6a07f3e980b2c4d2,db,3bc2d9e7f13bf311aef2a3bd379ff587,3.0.0,2022-12-11 06:49:10.761570,3040.0,2022-11-25 12:32:42.570000,10131923.0,16.1312017890886,1068.0,RUB,автоматика-сервис,генподрядчик,ромашка,субподрядчик,GeneralContract,1.0,2022-11-29 08:57:39.572000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6380858b6a07f3e980b2c4d2,False,8.674245362628241,-3.576161577779607e+18,2.0,1.3988817718312228,7.447874476841135
63440c84172785f510f15dfb,db,faad3e395417afcf73a48617f43a93e0,3.0.0,2022-12-10 06:23:47.363427,6730.0,2022-10-11 10:14:29.507000,50000000000.0,24.63528884239456,402.0,,газпром нефть,клиент,райффайзенбанк,банк,Loans,1.0,2022-10-11 07:21:05.727000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/63440c84172785f510f15dfb,False,8.942919276969896,2.021102290903584e+18,2.0,1.7384704447054475,11.108251789746024
638085976a07f3e980b2c576,db,083de0e08dcbf04f8e0565b583f50c86,3.0.0,2022-12-11 06:49:12.581353,2220.0,2022-11-25 12:33:13.639000,4009542.0,15.204187827700956,317.0,RUB,автоматика-сервис,генподрядчик,ромашка,субподрядчик,GeneralContract,1.0,2022-11-28 14:54:50.222000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/638085976a07f3e980b2c576,False,9.203122448782622,-2.030231697354598e+18,2.0,1.8641417674758607,7.087996904712706
6380859c6a07f3e980b2c5a3,db,620f14cf3a438b4906d8b553987a3ce1,3.0.0,2022-12-11 06:49:12.913126,12070.0,2022-11-25 12:33:31.465000,2860011.0,14.866336378591427,1419.0,RUB,автоматика-сервис,генподрядчик,синерго,субподрядчик,GeneralContract,1.0,2022-11-29 12:19:19.039000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6380859c6a07f3e980b2c5a3,False,9.412272045325537,-6.276927779495233e+18,2.0,0.8809789812696133,6.88244548203444
6319ae444375f5ba58806284,db,163b22eb16fc5bb3bfb471850e971f41,3.0.0,2022-12-10 06:23:43.383139,6920.0,2022-09-08 11:59:39.528000,1000000000.0,20.72326583794641,1922.0,RUB,газпромнефть-снабжение,заемщик,банк ромашка,кредитор,Loans,1.0,2022-09-08 09:01:27.658000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6319ae444375f5ba58806284,False,9.474424637414618,-4.410162353655275e+18,2.0,1.889580060834616,9.416962284214755
634513f1172785f510f15e03,db,f83bae256bbebd68695e5975ffaa7ba2,3.0.0,2022-12-10 06:23:47.281405,2670.0,2022-10-11 09:59:32.456000,1900000000.0,21.365119723645122,384.0,RUB,газпромнефть-снабжение,продавец,альфа,покупатель,AssetTransactions,1.0,2022-10-11 07:10:47.531000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/634513f1172785f510f15e03,False,9.8786611679274,1.2726523132604703e+18,1.0,4.288999735277903,9.721226058242976
634693cd172785f510f15e23,db,07b223a64fc986163b1e87859a166888,3.0.0,2022-12-10 06:23:47.719916,330.0,2022-10-12 13:15:48.319000,1200000000.0,20.905587394573697,213.0,RUB,арктика медиа,продавец,темный путь,покупатель,SecuritiesTransactions,1.0,2022-10-12 10:45:56.610000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/634693cd172785f510f15e23,False,10.095807143734014,-1.3937511687292493e+18,1.0,4.5254853374523085,9.48726571942085
6343fdcc172785f510f15df5,db,039d5ff083b46c957d706fc648b2fb02,3.0.0,2022-12-10 06:23:47.172109,1410.0,2022-10-10 14:12:04.643000,1200000000.0,20.905587394573697,218.0,RUB,гпн-энерго,продавец,волжский трубный завод,покупатель,AssetTransactions,1.0,2022-10-10 11:36:15.991000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6343fdcc172785f510f15df5,False,10.095807143734014,-9.214212158585392e+18,1.0,4.668017026191201,9.537069994944597
636cf11a73925c8dae26f904,db,6a87cd84af3ae0dce2acc4177a9de9e3,3.0.0,2022-12-10 06:23:51.547610,1360.0,2022-11-10 15:40:45.019000,6224100000.0,22.551694690692145,555.0,RUB,газпром нефть,покупатель,газпромнефть-ннг,продавец,ParticipationInOtherOrganizations,1.0,2022-11-10 12:43:50.039000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/636cf11a73925c8dae26f904,False,10.829675844318187,-4.83740807186783e+18,2.0,3.7993057574179647,10.263955465190733
635fa418bf4cb23cbb3927df,db,a1fb45add4b27e24816829e966e60f64,3.0.0,2022-12-10 06:23:50.682191,1320.0,2022-10-31 13:46:20.633000,3000000000.0,21.82187812594785,159.0,RUB,газпромнефть-онпз,заемщик,газпром нефть,займодавец,Loans,1.0,2022-11-07 07:45:52.512000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/635fa418bf4cb23cbb3927df,False,11.808919696650715,-1.6550012422539855e+18,1.0,1.384650218369478,9.934458825545704
628603754d1bfe5e5b297dea,db,56bbe11b4f83782df515c8ea5dd88cdb,3.0.0,2022-12-10 06:20:32.436179,6760.0,2022-05-19 11:47:38.725000,50000000.0,17.72753358339242,1236.0,EUR,газпром нефть,клиент,ромашка,банк,Loans,1.0,2022-05-19 11:35:51.016000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/628603754d1bfe5e5b297dea,False,12.427639662675054,-2.7586048218784374e+18,1.0,1.9398600610445011,8.132845620261067
6347b28d06011e34b4f15df7,db,f83bae256bbebd68695e5975ffaa7ba2,3.0.0,2022-12-10 06:23:47.879520,2670.0,2022-10-13 09:39:17.978000,1900000000.0,21.365119723645122,384.0,RUB,газпромнефть-снабжение,продавец,альфа,покупатель,ParticipationInOtherOrganizations,1.0,2022-10-13 06:43:17.517000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6347b28d06011e34b4f15df7,False,12.852434496474526,9.192700523840893e+18,1.0,2.6976158910970756,9.69223469394406
6336f41d95ac5b767c16ab6a,db,ded7326f7330a520c6ae348f65096678,3.0.0,2022-12-10 06:23:45.475327,1440.0,2022-09-30 16:50:38.471000,6000000000.0,22.515025306341133,160.0,RUB,газпром нефть,займодавец,газпромнефть информационно-технологический оператор,заемщик,Loans,1.0,2022-10-03 06:58:22.237000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6336f41d95ac5b767c16ab6a,False,13.567409883758746,5.03706180995359e+18,10.0,1.9384898795336418,10.236416544244511
6256844aa45b04eaf98b4155,db,f113bb88ffcd86fa5d14c4358e63c3c3,3.0.0,2022-12-10 06:20:27.147210,15710.0,2022-04-13 11:11:43.015000,53000000.0,17.78580249038432,2366.0,RUB,газпром-нефть,заказчик,строй дом,генеральный подрядчик,GeneralContract,1.0,2022-05-17 11:26:49.874000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6256844aa45b04eaf98b4155,False,14.044787069724107,-6.614767575040161e+18,1.0,1.6128316454610554,8.157229998891339
634696d0172785f510f15e25,db,1f3bf3777d9bf7c8da48eaee6b108b00,3.0.0,2022-12-10 06:23:47.721726,410.0,2022-10-12 13:29:09.834000,2500000000.0,21.639556569220566,139.0,RUB,газпром нефть,займодавец,октябрята,заемщик,Loans,1.0,2022-10-12 10:35:11.272000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/634696d0172785f510f15e25,False,14.116304828021429,2.9085195200981166e+18,1.0,1.098737440685128,9.817781987648507
634018f59d08c565cfa1233d,db,b4125e9a11aa5ab7f64f8d82cacbcca7,3.0.0,2022-12-10 06:23:47.127167,410.0,2022-10-07 15:18:25.437000,2500000000.0,21.639556569220566,141.0,RUB,газпром нефть,займодавец,газпромнефть-оренбург союз,заемщик,Loans,1.0,2022-10-07 12:24:18.560000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/634018f59d08c565cfa1233d,False,14.116304828021429,-4.309836262831358e+17,1.0,1.0875082300032906,9.861499033781929
638085946a07f3e980b2c53b,db,b947d554a5fb2a990c0645742dedbfd1,3.0.0,2022-12-11 06:49:11.750625,12540.0,2022-11-25 12:33:06.161000,1221254.0,14.01538957649656,1085.0,RUB,рмз гпн-онпз,генподрядчик,ромашка,субподрядчик,Service,1.0,2022-11-28 13:12:30.389000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/638085946a07f3e980b2c53b,False,14.262031640659492,6.471287482385339e+18,2.0,0.9798148384084528,6.522732868267576
6393238d1002115a6029f3ea,db,33e3b53056dfc2b36756b96634a31ee3,22.12.7,2022-12-11 06:49:28.667766,2670.0,2022-12-09 15:01:36.204000,190000000.0,19.062534635387927,385.0,RUB,газпромнефть-снабжение,продавец,йода,покупатель,ParticipationInOtherOrganizations,1.0,2022-12-09 12:06:47.212000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6393238d1002115a6029f3ea,False,14.40489457512778,-5.63248546382258e+18,2.0,3.8413799226774734,8.725454656207377
638085986a07f3e980b2c579,db,1369dd11c449cc277cb7b383e87072b6,3.0.0,2022-12-11 06:49:12.760801,8750.0,2022-11-25 12:33:15.605000,22325010.0,16.92121817744788,5117.0,RUB,строитель,подрядчик,1-сервис,субподрядчик,GeneralContract,1.0,2022-11-29 09:42:59.695000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/638085986a07f3e980b2c579,False,15.823019321859714,8.267045288804709e+17,2.0,1.5231143576716666,7.836157115429999
635fa418bf4cb23cbb3927dd,db,b8f5a9fd7da94d122ac745a639a1bbd8,3.0.0,2022-12-10 06:23:50.678390,1360.0,2022-10-31 13:46:17.223000,3000000000.0,21.82187812594785,155.0,RUB,газпромнефть-онпз,заемщик,газпром нефть,займодавец,Service,1.0,2022-11-07 07:47:33.920000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/635fa418bf4cb23cbb3927dd,False,17.573369246490532,1.6160892450233942e+17,1.0,0.617363576439379,9.910512667654308
6380858a6a07f3e980b2c4aa,db,fbba0abd6434b972bfe9d90540ef6ffc,3.0.0,2022-12-11 06:49:10.586536,7530.0,2022-11-25 12:32:38.945000,79599950.0,18.19252403523653,443.0,RUB,газпромнефть нтц,заказчик,ассоциация брокеров инноваций и технологий (абит),исполнитель или подрядчик,Service,1.0,2022-11-29 14:18:18.986000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/6380858a6a07f3e980b2c4aa,False,18.060956037283226,1.0938970606259968e+18,1.0,1.0193825692345777,8.347449426586744
633a802234b18f8b69ce5561,db,f7ef7e55780b6f6272ecde7e95de0a92,3.0.0,2022-12-10 06:23:45.477353,630.0,2022-10-03 09:25:40.250000,15000000000.0,23.431316038115288,183.0,RUB,газпром нефть,заемщик,гпн –управление активами,займодавец,Other,1.0,2022-10-03 06:53:08.886000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/633a802234b18f8b69ce5561,False,18.127659806622933,2.5522382359908004e+18,1.0,0.5430102977943436,10.648214788223804
638085a26a07f3e980b2c5fd,db,e79011e71e58be05261b5721f0d078ab,3.0.0,2022-12-11 06:49:12.976956,4500.0,2022-11-25 12:33:55.870000,2000.0,7.601402334583732,976.0,RUB,гпн-аэро,страховщик,страховое общество,страхователь,Insurance,1.0,2022-11-29 13:16:08.122000,True,http://gpn-audit.nemosoft.ru/#/audit/edit/638085a26a07f3e980b2c5fd,False,19.264128649505338,1.1276793292774129e+18,1.0,1.9113525392529709,3.765318373829529
